Fecha,Producto,Precio_Unitario,Cantidad,Venta_Total
2023-11-17 15:00:00,Producto A,63.43,4,253.72
2023-11-17 16:00:00,Producto B,19.33,3,57.989999999999995
2023-11-17 17:00:00,Producto B,84.42,13,1097.46
2023-11-17 18:00:00,Producto A,93.91,9,845.1899999999999
2023-11-17 19:00:00,Producto C,18.01,7,126.07000000000001
2023-11-17 20:00:00,Producto D,51.38,8,411.04
2023-11-17 21:00:00,Producto D,29.59,10,295.9
2023-11-17 22:00:00,Producto C,76.68,1,76.68
2023-11-17 23:00:00,Producto C,73.55,1,73.55
2023-11-18 00:00:00,Producto C,18.38,19,349.21999999999997
2023-11-18 01:00:00,Producto C,88.32,2,176.64
2023-11-18 02:00:00,Producto C,22.19,12,266.28000000000003
2023-11-18 03:00:00,Producto C,80.74,13,1049.62
2023-11-18 04:00:00,Producto D,48.41,14,677.74
2023-11-18 05:00:00,Producto C,36.19,5,180.95
2023-11-18 06:00:00,Producto A,20.03,3,60.09
2023-11-18 07:00:00,Producto C,20.92,17,355.64000000000004
2023-11-18 08:00:00,Producto C,67.88,1,67.88
2023-11-18 09:00:00,Producto D,57.29,14,802.06
2023-11-18 10:00:00,Producto D,16.6,6,99.60000000000001
2023-11-18 11:00:00,Producto C,15.71,17,267.07
2023-11-18 12:00:00,Producto D,11.87,4,47.48
2023-11-18 13:00:00,Producto B,75.66,6,453.96
2023-11-18 14:00:00,Producto D,72.63,1,72.63
2023-11-18 15:00:00,Producto D,10.55,9,94.95
2023-11-18 16:00:00,Producto D,58.23,4,232.92
2023-11-18 17:00:00,Producto D,13.04,9,117.35999999999999
2023-11-18 18:00:00,Producto A,90.86,9,817.74
2023-11-18 19:00:00,Producto A,91.18,13,1185.3400000000001
2023-11-18 20:00:00,Producto A,71.33,17,1212.61
2023-11-18 21:00:00,Producto C,92.99,3,278.96999999999997
2023-11-18 22:00:00,Producto C,82.09,6,492.54
2023-11-18 23:00:00,Producto B,83.71,15,1255.6499999999999
2023-11-19 00:00:00,Producto A,59.12,14,827.68
2023-11-19 01:00:00,Producto C,34.08,13,443.03999999999996
2023-11-19 02:00:00,Producto D,25.69,9,231.21
2023-11-19 03:00:00,Producto D,36.08,15,541.1999999999999
2023-11-19 04:00:00,Producto A,64.71,14,905.9399999999999
2023-11-19 05:00:00,Producto B,21.4,4,85.6
2023-11-19 06:00:00,Producto B,29.57,11,325.27
2023-11-19 07:00:00,Producto D,49.47,2,98.94
2023-11-19 08:00:00,Producto B,27.14,16,434.24
2023-11-19 09:00:00,Producto A,60.92,19,1157.48
2023-11-19 10:00:00,Producto D,92.7,16,1483.2
2023-11-19 11:00:00,Producto C,76.07,7,532.49
2023-11-19 12:00:00,Producto C,68.31,11,751.4100000000001
2023-11-19 13:00:00,Producto B,60.36,12,724.3199999999999
2023-11-19 14:00:00,Producto D,51.36,4,205.44
2023-11-19 15:00:00,Producto D,22.72,16,363.52
2023-11-19 16:00:00,Producto C,90.0,16,1440.0
2023-11-19 17:00:00,Producto D,28.61,7,200.26999999999998
2023-11-19 18:00:00,Producto D,13.67,13,177.71
2023-11-19 19:00:00,Producto D,76.25,5,381.25
2023-11-19 20:00:00,Producto B,21.68,1,21.68
2023-11-19 21:00:00,Producto D,40.33,5,201.64999999999998
2023-11-19 22:00:00,Producto A,7.69,14,107.66000000000001
2023-11-19 23:00:00,Producto B,18.02,11,198.22
2023-11-20 00:00:00,Producto D,21.45,2,42.9
2023-11-20 01:00:00,Producto D,10.17,18,183.06
2023-11-20 02:00:00,Producto A,67.38,15,1010.6999999999999
2023-11-20 03:00:00,Producto B,84.52,14,1183.28
2023-11-20 04:00:00,Producto C,40.46,13,525.98
2023-11-20 05:00:00,Producto C,88.08,2,176.16
2023-11-20 06:00:00,Producto B,25.27,19,480.13
2023-11-20 07:00:00,Producto D,35.91,8,287.28
2023-11-20 08:00:00,Producto D,19.32,17,328.44
2023-11-20 09:00:00,Producto C,63.95,15,959.25
2023-11-20 10:00:00,Producto C,44.89,14,628.46
2023-11-20 11:00:00,Producto C,63.26,3,189.78
2023-11-20 12:00:00,Producto A,77.36,17,1315.12
2023-11-20 13:00:00,Producto C,56.84,3,170.52
2023-11-20 14:00:00,Producto A,64.62,13,840.0600000000001
2023-11-20 15:00:00,Producto B,93.85,18,1689.3
2023-11-20 16:00:00,Producto D,33.41,1,33.41
2023-11-20 17:00:00,Producto C,39.12,7,273.84
2023-11-20 18:00:00,Producto D,73.18,5,365.90000000000003
2023-11-20 19:00:00,Producto D,63.07,2,126.14
2023-11-20 20:00:00,Producto C,21.96,17,373.32
2023-11-20 21:00:00,Producto C,40.73,10,407.29999999999995
2023-11-20 22:00:00,Producto B,49.44,4,197.76
2023-11-20 23:00:00,Producto A,44.84,9,403.56000000000006
2023-11-21 00:00:00,Producto A,21.94,11,241.34
2023-11-21 01:00:00,Producto D,92.82,12,1113.84
2023-11-21 02:00:00,Producto C,77.42,12,929.04
2023-11-21 03:00:00,Producto B,50.73,18,913.14
2023-11-21 04:00:00,Producto B,69.61,4,278.44
2023-11-21 05:00:00,Producto B,90.24,9,812.16
2023-11-21 06:00:00,Producto B,17.94,8,143.52
2023-11-21 07:00:00,Producto B,28.79,19,547.01
2023-11-21 08:00:00,Producto A,56.56,13,735.28
2023-11-21 09:00:00,Producto A,80.91,2,161.82
2023-11-21 10:00:00,Producto A,8.44,19,160.35999999999999
2023-11-21 11:00:00,Producto C,98.48,14,1378.72
2023-11-21 12:00:00,Producto D,48.22,5,241.1
2023-11-21 13:00:00,Producto B,39.13,10,391.3
2023-11-21 14:00:00,Producto C,32.81,17,557.77
2023-11-21 15:00:00,Producto B,21.56,16,344.96
2023-11-21 16:00:00,Producto A,80.2,17,1363.4
2023-11-21 17:00:00,Producto C,95.76,1,95.76
2023-11-21 18:00:00,Producto A,44.3,15,664.5
2023-11-21 19:00:00,Producto B,95.48,17,1623.16
2023-11-21 20:00:00,Producto B,83.26,11,915.86
2023-11-21 21:00:00,Producto D,50.7,5,253.5
2023-11-21 22:00:00,Producto B,69.03,4,276.12
2023-11-21 23:00:00,Producto A,46.32,9,416.88
2023-11-22 00:00:00,Producto B,58.08,16,929.28
2023-11-22 01:00:00,Producto D,10.51,12,126.12
2023-11-22 02:00:00,Producto D,71.15,18,1280.7
2023-11-22 03:00:00,Producto A,10.02,3,30.06
2023-11-22 04:00:00,Producto C,82.62,15,1239.3000000000002
2023-11-22 05:00:00,Producto B,83.37,18,1500.66
2023-11-22 06:00:00,Producto D,27.52,12,330.24
2023-11-22 07:00:00,Producto B,35.75,13,464.75
2023-11-22 08:00:00,Producto B,50.72,1,50.72
2023-11-22 09:00:00,Producto C,61.68,4,246.72
2023-11-22 10:00:00,Producto D,32.3,8,258.4
2023-11-22 11:00:00,Producto B,61.29,19,1164.51
2023-11-22 12:00:00,Producto D,33.29,5,166.45
2023-11-22 13:00:00,Producto A,10.27,11,112.97
2023-11-22 14:00:00,Producto A,5.24,17,89.08
2023-11-22 15:00:00,Producto B,14.61,17,248.37
2023-11-22 16:00:00,Producto D,80.26,2,160.52
2023-11-22 17:00:00,Producto B,96.34,1,96.34
2023-11-22 18:00:00,Producto D,45.56,4,182.24
2023-11-22 19:00:00,Producto D,53.7,9,483.3
2023-11-22 20:00:00,Producto C,18.95,2,37.9
2023-11-22 21:00:00,Producto C,57.35,3,172.05
2023-11-22 22:00:00,Producto C,18.74,6,112.44
2023-11-22 23:00:00,Producto B,63.07,13,819.91
2023-11-23 00:00:00,Producto C,93.66,15,1404.8999999999999
2023-11-23 01:00:00,Producto C,23.59,11,259.49
2023-11-23 02:00:00,Producto A,77.63,10,776.3
2023-11-23 03:00:00,Producto D,7.23,3,21.69
2023-11-23 04:00:00,Producto D,40.67,9,366.03000000000003
2023-11-23 05:00:00,Producto C,15.52,10,155.2
2023-11-23 06:00:00,Producto D,38.49,12,461.88
2023-11-23 07:00:00,Producto A,21.49,8,171.92
2023-11-23 08:00:00,Producto A,40.46,17,687.82
2023-11-23 09:00:00,Producto C,44.66,5,223.29999999999998
2023-11-23 10:00:00,Producto A,33.56,8,268.48
2023-11-23 11:00:00,Producto D,67.38,18,1212.84
2023-11-23 12:00:00,Producto B,92.29,11,1015.19
2023-11-23 13:00:00,Producto D,43.06,10,430.6
2023-11-23 14:00:00,Producto B,23.27,15,349.05
2023-11-23 15:00:00,Producto C,30.72,6,184.32
2023-11-23 16:00:00,Producto B,86.13,19,1636.4699999999998
2023-11-23 17:00:00,Producto A,59.31,17,1008.27
2023-11-23 18:00:00,Producto D,48.23,10,482.29999999999995
2023-11-23 19:00:00,Producto B,19.22,5,96.1
2023-11-23 20:00:00,Producto D,47.72,16,763.52
2023-11-23 21:00:00,Producto C,31.46,12,377.52
2023-11-23 22:00:00,Producto C,94.6,5,473.0
2023-11-23 23:00:00,Producto A,88.99,1,88.99
2023-11-24 00:00:00,Producto C,12.97,2,25.94
2023-11-24 01:00:00,Producto B,54.08,5,270.4
2023-11-24 02:00:00,Producto C,26.38,19,501.21999999999997
2023-11-24 03:00:00,Producto A,44.02,15,660.3000000000001
2023-11-24 04:00:00,Producto D,88.3,1,88.3
2023-11-24 05:00:00,Producto D,55.11,11,606.21
2023-11-24 06:00:00,Producto C,36.75,18,661.5
2023-11-24 07:00:00,Producto B,24.75,3,74.25
2023-11-24 08:00:00,Producto A,81.03,9,729.27
2023-11-24 09:00:00,Producto B,64.33,4,257.32
2023-11-24 10:00:00,Producto A,49.47,13,643.11
2023-11-24 11:00:00,Producto C,25.66,9,230.94
2023-11-24 12:00:00,Producto A,36.75,3,110.25
2023-11-24 13:00:00,Producto A,96.19,16,1539.04
2023-11-24 14:00:00,Producto C,54.41,8,435.28
2023-11-24 15:00:00,Producto B,43.07,7,301.49
2023-11-24 16:00:00,Producto C,54.54,17,927.18
2023-11-24 17:00:00,Producto A,79.0,16,1264.0
2023-11-24 18:00:00,Producto C,37.31,18,671.58
2023-11-24 19:00:00,Producto A,21.98,16,351.68
2023-11-24 20:00:00,Producto C,60.57,15,908.55
2023-11-24 21:00:00,Producto D,68.19,2,136.38
2023-11-24 22:00:00,Producto D,72.71,4,290.84
2023-11-24 23:00:00,Producto C,88.79,5,443.95000000000005
2023-11-25 00:00:00,Producto B,40.26,7,281.82
2023-11-25 01:00:00,Producto A,12.16,15,182.4
2023-11-25 02:00:00,Producto D,96.04,17,1632.68
2023-11-25 03:00:00,Producto B,46.33,10,463.29999999999995
2023-11-25 04:00:00,Producto A,64.21,9,577.89
2023-11-25 05:00:00,Producto D,68.3,16,1092.8
2023-11-25 06:00:00,Producto D,56.92,3,170.76
2023-11-25 07:00:00,Producto C,24.5,9,220.5
2023-11-25 08:00:00,Producto A,76.74,8,613.92
2023-11-25 09:00:00,Producto B,81.36,7,569.52
2023-11-25 10:00:00,Producto B,57.53,17,978.01
2023-11-25 11:00:00,Producto B,51.41,5,257.04999999999995
2023-11-25 12:00:00,Producto A,15.82,7,110.74000000000001
2023-11-25 13:00:00,Producto B,12.98,13,168.74
2023-11-25 14:00:00,Producto B,37.26,18,670.68
2023-11-25 15:00:00,Producto B,34.53,14,483.42
2023-11-25 16:00:00,Producto C,95.6,18,1720.8
2023-11-25 17:00:00,Producto C,79.44,3,238.32
2023-11-25 18:00:00,Producto A,67.69,17,1150.73
2023-11-25 19:00:00,Producto A,54.18,19,1029.42
2023-11-25 20:00:00,Producto B,20.9,7,146.29999999999998
2023-11-25 21:00:00,Producto C,97.95,4,391.8
2023-11-25 22:00:00,Producto D,40.63,15,609.45
2023-11-25 23:00:00,Producto D,15.16,8,121.28
2023-11-26 00:00:00,Producto B,51.91,16,830.56
2023-11-26 01:00:00,Producto B,88.03,1,88.03
2023-11-26 02:00:00,Producto C,89.29,16,1428.64
2023-11-26 03:00:00,Producto C,6.04,2,12.08
2023-11-26 04:00:00,Producto C,89.2,2,178.4
2023-11-26 05:00:00,Producto A,30.79,8,246.32
2023-11-26 06:00:00,Producto A,8.7,12,104.39999999999999
2023-11-26 07:00:00,Producto B,85.54,11,940.94
2023-11-26 08:00:00,Producto A,87.07,6,522.42
2023-11-26 09:00:00,Producto C,61.64,19,1171.16
2023-11-26 10:00:00,Producto C,59.57,18,1072.26
2023-11-26 11:00:00,Producto A,82.25,5,411.25
2023-11-26 12:00:00,Producto D,79.7,15,1195.5
2023-11-26 13:00:00,Producto B,89.56,8,716.48
2023-11-26 14:00:00,Producto D,57.51,6,345.06
2023-11-26 15:00:00,Producto B,96.93,12,1163.16
2023-11-26 16:00:00,Producto D,99.63,19,1892.9699999999998
2023-11-26 17:00:00,Producto A,16.07,12,192.84
2023-11-26 18:00:00,Producto B,85.71,12,1028.52
2023-11-26 19:00:00,Producto B,52.48,9,472.32
2023-11-26 20:00:00,Producto B,41.82,10,418.2
2023-11-26 21:00:00,Producto C,63.24,17,1075.08
2023-11-26 22:00:00,Producto C,10.32,18,185.76
2023-11-26 23:00:00,Producto D,53.11,16,849.76
2023-11-27 00:00:00,Producto A,87.73,4,350.92
2023-11-27 01:00:00,Producto C,25.28,18,455.04
2023-11-27 02:00:00,Producto B,45.51,3,136.53
2023-11-27 03:00:00,Producto C,94.25,16,1508.0
2023-11-27 04:00:00,Producto A,45.71,14,639.94
2023-11-27 05:00:00,Producto C,39.04,9,351.36
2023-11-27 06:00:00,Producto B,46.85,6,281.1
2023-11-27 07:00:00,Producto D,54.35,4,217.4
2023-11-27 08:00:00,Producto B,65.04,2,130.08
2023-11-27 09:00:00,Producto A,81.07,10,810.6999999999999
2023-11-27 10:00:00,Producto D,47.95,11,527.45
2023-11-27 11:00:00,Producto C,82.66,7,578.62
2023-11-27 12:00:00,Producto C,55.7,5,278.5
2023-11-27 13:00:00,Producto C,37.16,4,148.64
2023-11-27 14:00:00,Producto D,67.51,6,405.06000000000006
2023-11-27 15:00:00,Producto B,73.18,2,146.36
2023-11-27 16:00:00,Producto D,58.01,2,116.02
2023-11-27 17:00:00,Producto D,10.38,16,166.08
2023-11-27 18:00:00,Producto A,21.14,13,274.82
2023-11-27 19:00:00,Producto D,32.1,7,224.70000000000002
2023-11-27 20:00:00,Producto C,31.85,5,159.25
2023-11-27 21:00:00,Producto B,68.97,17,1172.49
2023-11-27 22:00:00,Producto B,6.74,13,87.62
2023-11-27 23:00:00,Producto B,76.79,15,1151.8500000000001
2023-11-28 00:00:00,Producto C,30.21,3,90.63
2023-11-28 01:00:00,Producto C,34.45,4,137.8
2023-11-28 02:00:00,Producto C,55.15,15,827.25
2023-11-28 03:00:00,Producto C,25.51,18,459.18
2023-11-28 04:00:00,Producto C,89.02,3,267.06
2023-11-28 05:00:00,Producto D,13.11,7,91.77
2023-11-28 06:00:00,Producto C,47.22,8,377.76
2023-11-28 07:00:00,Producto C,85.7,11,942.7
2023-11-28 08:00:00,Producto C,63.51,9,571.59
2023-11-28 09:00:00,Producto C,32.77,12,393.24
2023-11-28 10:00:00,Producto B,44.97,5,224.85
2023-11-28 11:00:00,Producto C,72.14,1,72.14
2023-11-28 12:00:00,Producto D,97.46,14,1364.4399999999998
2023-11-28 13:00:00,Producto D,89.85,3,269.54999999999995
2023-11-28 14:00:00,Producto D,37.53,15,562.95
2023-11-28 15:00:00,Producto A,99.83,10,998.3
2023-11-28 16:00:00,Producto B,5.33,10,53.3
2023-11-28 17:00:00,Producto C,7.62,3,22.86
2023-11-28 18:00:00,Producto A,83.26,6,499.56000000000006
2023-11-28 19:00:00,Producto C,23.95,5,119.75
2023-11-28 20:00:00,Producto A,10.77,19,204.63
2023-11-28 21:00:00,Producto A,27.53,14,385.42
2023-11-28 22:00:00,Producto D,45.48,17,773.16
2023-11-28 23:00:00,Producto D,74.4,12,892.8000000000001
2023-11-29 00:00:00,Producto A,64.31,9,578.79
2023-11-29 01:00:00,Producto D,27.57,3,82.71000000000001
2023-11-29 02:00:00,Producto A,52.81,18,950.58
2023-11-29 03:00:00,Producto B,92.99,4,371.96
2023-11-29 04:00:00,Producto D,82.43,14,1154.02
2023-11-29 05:00:00,Producto D,35.7,6,214.20000000000002
2023-11-29 06:00:00,Producto D,98.32,15,1474.8
2023-11-29 07:00:00,Producto B,72.32,17,1229.4399999999998
2023-11-29 08:00:00,Producto A,10.93,5,54.65
2023-11-29 09:00:00,Producto C,8.34,6,50.04
2023-11-29 10:00:00,Producto D,21.0,5,105.0
2023-11-29 11:00:00,Producto A,74.15,19,1408.8500000000001
2023-11-29 12:00:00,Producto B,22.46,14,314.44
2023-11-29 13:00:00,Producto C,53.59,4,214.36
2023-11-29 14:00:00,Producto D,13.86,5,69.3
2023-11-29 15:00:00,Producto B,92.48,11,1017.2800000000001
2023-11-29 16:00:00,Producto B,37.68,2,75.36
2023-11-29 17:00:00,Producto C,91.27,2,182.54
2023-11-29 18:00:00,Producto A,94.76,12,1137.1200000000001
2023-11-29 19:00:00,Producto D,5.58,16,89.28
2023-11-29 20:00:00,Producto D,49.09,17,834.5300000000001
2023-11-29 21:00:00,Producto A,7.34,4,29.36
2023-11-29 22:00:00,Producto A,91.33,14,1278.62
2023-11-29 23:00:00,Producto A,54.25,7,379.75
2023-11-30 00:00:00,Producto C,12.12,15,181.79999999999998
2023-11-30 01:00:00,Producto C,15.48,16,247.68
2023-11-30 02:00:00,Producto D,41.43,8,331.44
2023-11-30 03:00:00,Producto C,94.32,2,188.64
2023-11-30 04:00:00,Producto B,70.83,19,1345.77
2023-11-30 05:00:00,Producto D,87.42,1,87.42
2023-11-30 06:00:00,Producto C,39.81,4,159.24
2023-11-30 07:00:00,Producto A,9.11,11,100.21
2023-11-30 08:00:00,Producto B,97.56,10,975.6
2023-11-30 09:00:00,Producto A,6.63,18,119.34
2023-11-30 10:00:00,Producto D,95.03,1,95.03
2023-11-30 11:00:00,Producto A,40.02,17,680.34
2023-11-30 12:00:00,Producto C,5.96,16,95.36
2023-11-30 13:00:00,Producto C,70.47,12,845.64
2023-11-30 14:00:00,Producto D,98.15,16,1570.4
2023-11-30 15:00:00,Producto A,96.73,9,870.57
2023-11-30 16:00:00,Producto D,20.29,17,344.93
2023-11-30 17:00:00,Producto A,22.22,3,66.66
2023-11-30 18:00:00,Producto B,58.73,18,1057.1399999999999
2023-11-30 19:00:00,Producto C,65.54,15,983.1000000000001
2023-11-30 20:00:00,Producto D,75.24,15,1128.6
2023-11-30 21:00:00,Producto B,22.2,16,355.2
2023-11-30 22:00:00,Producto B,96.11,1,96.11
2023-11-30 23:00:00,Producto D,65.68,1,65.68
2023-12-01 00:00:00,Producto D,85.47,4,341.88
2023-12-01 01:00:00,Producto B,56.31,13,732.03
2023-12-01 02:00:00,Producto A,44.36,4,177.44
2023-12-01 03:00:00,Producto B,97.83,8,782.64
2023-12-01 04:00:00,Producto D,60.3,13,783.9
2023-12-01 05:00:00,Producto B,87.35,8,698.8
2023-12-01 06:00:00,Producto A,95.56,14,1337.8400000000001
2023-12-01 07:00:00,Producto C,69.16,1,69.16
2023-12-01 08:00:00,Producto C,57.15,9,514.35
2023-12-01 09:00:00,Producto B,5.33,1,5.33
2023-12-01 10:00:00,Producto A,8.8,7,61.60000000000001
2023-12-01 11:00:00,Producto C,24.08,13,313.03999999999996
2023-12-01 12:00:00,Producto B,22.67,15,340.05
2023-12-01 13:00:00,Producto B,29.2,9,262.8
2023-12-01 14:00:00,Producto A,33.97,16,543.52
2023-12-01 15:00:00,Producto D,39.21,17,666.57
2023-12-01 16:00:00,Producto B,44.95,9,404.55
2023-12-01 17:00:00,Producto D,14.39,6,86.34
2023-12-01 18:00:00,Producto D,9.02,12,108.24
2023-12-01 19:00:00,Producto C,69.02,16,1104.32
2023-12-01 20:00:00,Producto D,56.05,15,840.75
2023-12-01 21:00:00,Producto A,47.19,7,330.33
2023-12-01 22:00:00,Producto C,65.27,10,652.6999999999999
2023-12-01 23:00:00,Producto C,83.63,4,334.52
2023-12-02 00:00:00,Producto C,45.63,3,136.89000000000001
2023-12-02 01:00:00,Producto B,65.91,18,1186.3799999999999
2023-12-02 02:00:00,Producto B,95.59,1,95.59
2023-12-02 03:00:00,Producto D,84.76,13,1101.88
2023-12-02 04:00:00,Producto C,45.47,18,818.46
2023-12-02 05:00:00,Producto C,66.25,8,530.0
2023-12-02 06:00:00,Producto A,21.82,11,240.02
2023-12-02 07:00:00,Producto D,58.25,10,582.5
2023-12-02 08:00:00,Producto A,98.23,4,392.92
2023-12-02 09:00:00,Producto D,54.24,4,216.96
2023-12-02 10:00:00,Producto D,93.13,4,372.52
2023-12-02 11:00:00,Producto B,43.7,12,524.4000000000001
2023-12-02 12:00:00,Producto B,99.89,8,799.12
2023-12-02 13:00:00,Producto A,60.03,13,780.39
2023-12-02 14:00:00,Producto D,9.02,8,72.16
2023-12-02 15:00:00,Producto C,60.74,3,182.22
2023-12-02 16:00:00,Producto B,31.08,12,372.96
2023-12-02 17:00:00,Producto C,8.09,18,145.62
2023-12-02 18:00:00,Producto A,82.98,15,1244.7
2023-12-02 19:00:00,Producto B,31.19,14,436.66
2023-12-02 20:00:00,Producto B,80.67,9,726.03
2023-12-02 21:00:00,Producto D,32.38,5,161.9
2023-12-02 22:00:00,Producto A,23.46,15,351.90000000000003
2023-12-02 23:00:00,Producto D,97.52,8,780.16
2023-12-03 00:00:00,Producto B,39.36,3,118.08
2023-12-03 01:00:00,Producto A,62.13,12,745.5600000000001
2023-12-03 02:00:00,Producto B,62.95,5,314.75
2023-12-03 03:00:00,Producto A,58.24,9,524.16
2023-12-03 04:00:00,Producto B,91.9,3,275.70000000000005
2023-12-03 05:00:00,Producto C,69.07,8,552.56
2023-12-03 06:00:00,Producto C,43.35,13,563.5500000000001
2023-12-03 07:00:00,Producto D,86.93,8,695.44
2023-12-03 08:00:00,Producto C,22.2,5,111.0
2023-12-03 09:00:00,Producto B,56.7,7,396.90000000000003
2023-12-03 10:00:00,Producto B,95.3,5,476.5
2023-12-03 11:00:00,Producto C,64.41,9,579.6899999999999
2023-12-03 12:00:00,Producto D,82.61,5,413.05
2023-12-03 13:00:00,Producto C,67.09,8,536.72
2023-12-03 14:00:00,Producto A,84.74,12,1016.8799999999999
2023-12-03 15:00:00,Producto A,94.73,4,378.92
2023-12-03 16:00:00,Producto A,30.93,9,278.37
2023-12-03 17:00:00,Producto C,21.12,14,295.68
2023-12-03 18:00:00,Producto C,50.98,19,968.6199999999999
2023-12-03 19:00:00,Producto C,71.68,13,931.8400000000001
2023-12-03 20:00:00,Producto A,26.58,3,79.74
2023-12-03 21:00:00,Producto D,5.39,4,21.56
2023-12-03 22:00:00,Producto B,37.58,1,37.58
2023-12-03 23:00:00,Producto C,97.04,1,97.04
2023-12-04 00:00:00,Producto D,71.02,11,781.2199999999999
2023-12-04 01:00:00,Producto B,43.13,16,690.08
2023-12-04 02:00:00,Producto B,23.29,4,93.16
2023-12-04 03:00:00,Producto B,38.83,7,271.81
2023-12-04 04:00:00,Producto D,21.13,12,253.56
2023-12-04 05:00:00,Producto D,15.1,6,90.6
2023-12-04 06:00:00,Producto A,91.14,9,820.26
2023-12-04 07:00:00,Producto D,99.78,8,798.24
2023-12-04 08:00:00,Producto D,20.59,14,288.26
2023-12-04 09:00:00,Producto D,10.18,15,152.7
2023-12-04 10:00:00,Producto B,36.32,5,181.6
2023-12-04 11:00:00,Producto C,48.86,15,732.9
2023-12-04 12:00:00,Producto A,24.46,6,146.76
2023-12-04 13:00:00,Producto C,33.64,1,33.64
2023-12-04 14:00:00,Producto C,24.08,9,216.71999999999997
2023-12-04 15:00:00,Producto D,78.55,4,314.2
2023-12-04 16:00:00,Producto A,72.69,2,145.38
2023-12-04 17:00:00,Producto C,65.32,6,391.91999999999996
2023-12-04 18:00:00,Producto C,41.79,2,83.58
2023-12-04 19:00:00,Producto A,91.36,3,274.08
2023-12-04 20:00:00,Producto D,97.11,7,679.77
2023-12-04 21:00:00,Producto C,21.5,17,365.5
2023-12-04 22:00:00,Producto B,26.19,9,235.71
2023-12-04 23:00:00,Producto C,54.93,9,494.37
2023-12-05 00:00:00,Producto B,13.67,19,259.73
2023-12-05 01:00:00,Producto D,46.46,5,232.3
2023-12-05 02:00:00,Producto C,60.27,6,361.62
2023-12-05 03:00:00,Producto A,54.6,18,982.8000000000001
2023-12-05 04:00:00,Producto A,36.44,1,36.44
2023-12-05 05:00:00,Producto C,56.53,17,961.01
2023-12-05 06:00:00,Producto D,96.09,14,1345.26
2023-12-05 07:00:00,Producto D,24.57,15,368.55
2023-12-05 08:00:00,Producto A,67.21,5,336.04999999999995
2023-12-05 09:00:00,Producto C,9.12,17,155.04
2023-12-05 10:00:00,Producto D,11.31,11,124.41000000000001
2023-12-05 11:00:00,Producto A,57.42,10,574.2
2023-12-05 12:00:00,Producto B,14.97,17,254.49
2023-12-05 13:00:00,Producto C,7.12,1,7.12
2023-12-05 14:00:00,Producto B,21.29,5,106.44999999999999
2023-12-05 15:00:00,Producto B,58.66,16,938.56
2023-12-05 16:00:00,Producto D,71.82,7,502.73999999999995
2023-12-05 17:00:00,Producto D,24.24,12,290.88
2023-12-05 18:00:00,Producto D,68.48,8,547.84
2023-12-05 19:00:00,Producto C,22.34,18,402.12
2023-12-05 20:00:00,Producto B,63.28,1,63.28
2023-12-05 21:00:00,Producto C,44.14,12,529.6800000000001
2023-12-05 22:00:00,Producto D,67.11,4,268.44
2023-12-05 23:00:00,Producto B,99.53,12,1194.3600000000001
2023-12-06 00:00:00,Producto C,94.09,1,94.09
2023-12-06 01:00:00,Producto C,5.41,1,5.41
2023-12-06 02:00:00,Producto A,89.12,3,267.36
2023-12-06 03:00:00,Producto C,11.32,12,135.84
2023-12-06 04:00:00,Producto D,95.54,13,1242.02
2023-12-06 05:00:00,Producto C,31.77,13,413.01
2023-12-06 06:00:00,Producto B,41.29,9,371.61
